model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,2,chinese:SSB0005,0,0,dm,1,1,1,14,0.8750,4.5812,0.9978,45.79
wavmark,2,chinese:SSB0005,1,1,dm,1,1,1,12,0.7500,4.5708,0.9985,45.40
wavmark,2,chinese:SSB0005,2,2,dm,1,1,1,14,0.8750,4.6118,0.9990,48.15
wavmark,2,chinese:SSB0009,0,3,dm,1,1,1,15,0.9375,4.6184,1.0000,48.11
wavmark,2,chinese:SSB0009,1,4,dm,1,1,1,12,0.7500,4.6179,1.0000,44.95
wavmark,2,chinese:SSB0009,2,5,dm,1,1,1,13,0.8125,4.5803,0.9999,44.15
wavmark,2,chinese:SSB0011,0,6,dm,1,1,1,13,0.8125,4.5268,0.9997,44.31
wavmark,2,chinese:SSB0011,1,7,dm,1,1,1,13,0.8125,4.5299,0.9997,44.34
wavmark,2,chinese:SSB0011,2,8,dm,1,1,1,12,0.7500,4.4758,0.9995,43.61
wavmark,2,chinese:SSB0012,0,9,dm,1,1,1,13,0.8125,4.5779,0.9998,44.85
wavmark,2,chinese:SSB0012,1,10,dm,1,1,1,13,0.8125,4.5493,0.9998,44.74
wavmark,2,chinese:SSB0012,2,11,dm,1,1,1,15,0.9375,4.5910,0.9999,48.62
wavmark,2,chinese:SSB0016,0,12,dm,1,1,1,15,0.9375,4.4780,0.9990,41.42
wavmark,2,chinese:SSB0016,1,13,dm,1,1,1,13,0.8125,4.4887,0.9986,39.92
wavmark,2,chinese:SSB0016,2,14,dm,1,1,1,15,0.9375,4.5846,0.9995,44.71
wavmark,2,chinese:SSB0018,0,15,dm,1,1,1,12,0.7500,4.5344,0.9997,45.70
wavmark,2,chinese:SSB0018,1,16,dm,1,1,1,12,0.7500,4.5003,0.9995,44.52
wavmark,2,chinese:SSB0018,2,17,dm,1,1,1,14,0.8750,4.5782,0.9997,46.66
wavmark,2,chinese:SSB0033,0,18,dm,1,1,1,13,0.8125,4.5227,0.9997,44.92
wavmark,2,chinese:SSB0033,1,19,dm,1,1,1,14,0.8750,4.4996,0.9997,44.96
wavmark,2,chinese:SSB0033,2,20,dm,1,1,1,14,0.8750,4.5164,0.9998,45.70
wavmark,2,chinese:SSB0038,0,21,dm,1,1,1,11,0.6875,4.5236,0.9999,43.98
wavmark,2,chinese:SSB0038,1,22,dm,1,1,1,11,0.6875,4.5497,0.9999,43.96
wavmark,2,chinese:SSB0038,2,23,dm,1,1,1,13,0.8125,4.5671,0.9999,45.88
wavmark,2,chinese:SSB0043,0,24,dm,1,1,1,13,0.8125,4.5744,0.9993,44.69
wavmark,2,chinese:SSB0043,1,25,dm,1,1,1,12,0.7500,4.5353,0.9992,43.74
wavmark,2,chinese:SSB0043,2,26,dm,1,1,1,12,0.7500,4.5239,0.9991,43.22
wavmark,2,chinese:SSB0057,0,27,dm,1,1,1,13,0.8125,4.5368,0.9959,45.34
wavmark,2,chinese:SSB0057,1,28,dm,1,1,1,14,0.8750,4.5678,0.9979,46.59
wavmark,2,chinese:SSB0057,2,29,dm,1,0,0,15,0.9375,4.5369,0.9956,46.35
wavmark,2,chinese:SSB0073,0,30,dm,1,1,1,13,0.8125,4.3725,0.9999,45.42
wavmark,2,chinese:SSB0073,1,31,dm,1,1,1,15,0.9375,4.5923,0.9999,48.25
wavmark,2,chinese:SSB0073,2,32,dm,1,1,1,14,0.8750,4.5781,0.9999,46.83
wavmark,2,chinese:SSB0080,0,33,dm,1,1,1,13,0.8125,4.5974,0.9983,45.59
wavmark,2,chinese:SSB0080,1,34,dm,1,1,1,12,0.7500,4.5983,0.9982,44.86
wavmark,2,chinese:SSB0080,2,35,dm,1,1,1,13,0.8125,4.5777,0.9974,45.72
wavmark,2,chinese:SSB0112,0,36,dm,1,1,1,13,0.8125,4.5245,0.9992,40.97
wavmark,2,chinese:SSB0112,1,37,dm,1,1,1,14,0.8750,4.5300,0.9993,41.05
wavmark,2,chinese:SSB0112,2,38,dm,1,1,1,13,0.8125,4.5669,0.9994,41.03
wavmark,2,chinese:SSB0122,0,39,dm,1,1,1,14,0.8750,4.5755,0.9999,45.23
wavmark,2,chinese:SSB0122,1,40,dm,1,1,1,14,0.8750,4.6055,1.0000,47.08
wavmark,2,chinese:SSB0122,2,41,dm,1,1,1,13,0.8125,4.5389,0.9999,43.53
wavmark,2,chinese:SSB0133,0,42,dm,1,1,1,12,0.7500,4.5536,0.9997,44.06
wavmark,2,chinese:SSB0133,1,43,dm,1,1,1,12,0.7500,4.5264,0.9997,43.12
wavmark,2,chinese:SSB0133,2,44,dm,1,1,1,13,0.8125,4.5109,0.9997,42.98
wavmark,2,chinese:SSB0139,0,45,dm,1,1,1,12,0.7500,4.5252,0.9999,44.24
wavmark,2,chinese:SSB0139,1,46,dm,1,1,1,13,0.8125,4.4710,0.9999,46.35
wavmark,2,chinese:SSB0139,2,47,dm,1,1,1,14,0.8750,4.5765,1.0000,47.40
wavmark,2,chinese:SSB0145,0,48,dm,1,1,1,12,0.7500,4.5576,1.0000,43.58
wavmark,2,chinese:SSB0145,1,49,dm,1,1,1,13,0.8125,4.5872,1.0000,43.62
wavmark,2,chinese:SSB0145,2,50,dm,1,1,1,13,0.8125,4.5842,1.0000,43.74
wavmark,2,chinese:SSB0149,0,51,dm,1,1,1,14,0.8750,4.2751,0.9998,45.04
wavmark,2,chinese:SSB0149,1,52,dm,1,1,1,13,0.8125,4.4564,0.9998,45.15
wavmark,2,chinese:SSB0149,2,53,dm,1,1,1,15,0.9375,4.4670,0.9997,45.52
wavmark,2,chinese:SSB0193,0,54,dm,1,1,1,14,0.8750,4.5654,0.9996,44.54
wavmark,2,chinese:SSB0193,1,55,dm,1,1,1,11,0.6875,4.5173,0.9990,40.93
wavmark,2,chinese:SSB0193,2,56,dm,1,1,1,12,0.7500,4.5061,0.9982,41.92
wavmark,2,chinese:SSB0197,0,57,dm,1,1,1,13,0.8125,4.4758,0.9872,36.98
wavmark,2,chinese:SSB0197,1,58,dm,1,1,1,15,0.9375,4.5689,0.9946,38.87
wavmark,2,chinese:SSB0197,2,59,dm,1,1,1,11,0.6875,4.5180,0.9905,36.38
wavmark,2,chinese:SSB0200,0,60,dm,1,1,1,13,0.8125,4.5538,0.9998,42.05
wavmark,2,chinese:SSB0200,1,61,dm,1,1,1,14,0.8750,4.5507,0.9998,43.43
wavmark,2,chinese:SSB0200,2,62,dm,1,1,1,13,0.8125,4.5389,0.9997,41.01
wavmark,2,chinese:SSB0241,0,63,dm,1,1,1,14,0.8750,4.5600,0.9999,45.32
wavmark,2,chinese:SSB0241,1,64,dm,1,1,1,15,0.9375,4.5546,0.9999,45.33
wavmark,2,chinese:SSB0241,2,65,dm,1,1,1,13,0.8125,4.5359,0.9999,45.18
wavmark,2,chinese:SSB0246,0,66,dm,1,1,1,14,0.8750,4.5680,0.9996,44.86
wavmark,2,chinese:SSB0246,1,67,dm,1,1,1,11,0.6875,4.5776,0.9994,42.53
wavmark,2,chinese:SSB0246,2,68,dm,1,1,1,14,0.8750,4.5590,0.9995,43.54
wavmark,2,chinese:SSB0261,0,69,dm,1,1,1,13,0.8125,4.4792,0.9999,42.72
wavmark,2,chinese:SSB0261,1,70,dm,1,1,1,12,0.7500,4.5820,0.9999,44.17
wavmark,2,chinese:SSB0261,2,71,dm,1,1,1,14,0.8750,4.5406,0.9999,43.53
wavmark,2,chinese:SSB0267,0,72,dm,1,1,1,12,0.7500,4.5611,0.9997,42.95
wavmark,2,chinese:SSB0267,1,73,dm,1,1,1,13,0.8125,4.5680,0.9997,43.82
wavmark,2,chinese:SSB0267,2,74,dm,1,1,1,15,0.9375,4.5657,0.9998,44.46
wavmark,2,chinese:SSB0273,0,75,dm,1,1,1,14,0.8750,4.5648,0.9997,46.46
wavmark,2,chinese:SSB0273,1,76,dm,1,1,1,12,0.7500,4.5138,0.9996,45.76
wavmark,2,chinese:SSB0273,2,77,dm,1,1,1,13,0.8125,4.5041,0.9997,46.14
wavmark,2,chinese:SSB0287,0,78,dm,1,1,1,15,0.9375,4.5836,0.9999,48.89
wavmark,2,chinese:SSB0287,1,79,dm,1,1,1,12,0.7500,4.5469,0.9999,45.17
wavmark,2,chinese:SSB0287,2,80,dm,1,1,1,12,0.7500,4.5594,0.9998,45.38
wavmark,2,chinese:SSB0288,0,81,dm,1,1,1,12,0.7500,4.5282,0.9965,43.72
wavmark,2,chinese:SSB0288,1,82,dm,1,1,1,13,0.8125,4.5925,0.9974,45.55
wavmark,2,chinese:SSB0288,2,83,dm,1,1,1,11,0.6875,4.5154,0.9965,43.42
wavmark,2,chinese:SSB0299,0,84,dm,1,1,1,12,0.7500,4.5481,0.9999,43.19
wavmark,2,chinese:SSB0299,1,85,dm,1,1,1,14,0.8750,4.3309,0.9999,41.48
wavmark,2,chinese:SSB0299,2,86,dm,1,1,1,13,0.8125,4.5150,0.9999,42.29
wavmark,2,chinese:SSB0307,0,87,dm,1,1,1,13,0.8125,4.5343,0.9976,39.60
wavmark,2,chinese:SSB0307,1,88,dm,1,1,1,14,0.8750,4.4982,0.9973,39.25
wavmark,2,chinese:SSB0307,2,89,dm,1,1,1,10,0.6250,4.4213,0.9960,37.30
wavmark,2,chinese:SSB0309,0,90,dm,1,1,1,13,0.8125,4.5812,0.9982,45.52
wavmark,2,chinese:SSB0309,1,91,dm,1,1,1,12,0.7500,4.5892,0.9986,44.74
wavmark,2,chinese:SSB0309,2,92,dm,1,1,1,14,0.8750,4.5839,0.9985,45.71
wavmark,2,chinese:SSB0315,0,93,dm,1,1,1,13,0.8125,4.5441,0.9999,45.53
wavmark,2,chinese:SSB0315,1,94,dm,1,1,1,14,0.8750,4.5482,0.9999,45.83
wavmark,2,chinese:SSB0315,2,95,dm,0,0,0,16,1.0000,4.4171,0.9998,45.49
wavmark,2,chinese:SSB0316,0,96,dm,1,1,1,13,0.8125,4.5687,0.9999,45.30
wavmark,2,chinese:SSB0316,1,97,dm,1,1,1,12,0.7500,4.6051,0.9999,44.80
wavmark,2,chinese:SSB0316,2,98,dm,1,1,1,13,0.8125,4.5972,0.9999,44.97
wavmark,2,chinese:SSB0323,0,99,dm,1,1,1,12,0.7500,4.5929,0.9999,44.02
