model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,2,121,0,0,bdb,1,1,1,13,0.8125,4.4542,0.9935,14.49
wmcodec,2,121,1,1,bdb,1,1,1,9,0.5625,4.4057,0.9942,14.07
wmcodec,2,121,2,2,bdb,1,1,1,9,0.5625,4.2841,0.9920,13.85
wmcodec,2,121,3,3,bdb,1,1,1,10,0.6250,4.3493,0.9942,13.75
wmcodec,2,237,0,4,bdb,1,1,1,8,0.5000,4.4693,0.9960,19.21
wmcodec,2,237,1,5,bdb,1,1,1,8,0.5000,4.4683,0.9958,18.66
wmcodec,2,237,2,6,bdb,1,1,1,6,0.3750,4.4903,0.9964,19.28
wmcodec,2,237,3,7,bdb,1,1,1,12,0.7500,4.4667,0.9958,18.91
wmcodec,2,260,0,8,bdb,1,1,1,12,0.7500,4.5111,0.9948,19.11
wmcodec,2,260,1,9,bdb,1,1,1,11,0.6875,4.4591,0.9932,18.38
wmcodec,2,260,2,10,bdb,1,1,1,9,0.5625,4.3015,0.9924,17.38
wmcodec,2,260,3,11,bdb,1,1,1,7,0.4375,4.4199,0.9929,17.43
wmcodec,2,672,0,12,bdb,1,1,1,14,0.8750,4.4696,0.9917,12.48
wmcodec,2,672,1,13,bdb,1,1,1,11,0.6875,4.3276,0.9907,11.02
wmcodec,2,672,2,14,bdb,1,1,1,9,0.5625,4.3909,0.9898,11.17
wmcodec,2,672,3,15,bdb,1,1,1,9,0.5625,4.3489,0.9902,11.09
wmcodec,2,908,0,16,bdb,1,1,1,12,0.7500,4.4332,0.9896,18.25
wmcodec,2,908,1,17,bdb,1,1,1,11,0.6875,4.4062,0.9900,17.67
wmcodec,2,908,2,18,bdb,1,1,1,10,0.6250,4.4013,0.9899,18.01
wmcodec,2,908,3,19,bdb,1,1,1,10,0.6250,4.4188,0.9906,18.00
wmcodec,2,1089,0,20,bdb,1,1,1,10,0.6250,4.3740,0.9910,16.90
wmcodec,2,1089,1,21,bdb,1,1,1,9,0.5625,4.4887,0.9925,17.69
wmcodec,2,1089,2,22,bdb,1,1,1,12,0.7500,4.4331,0.9922,17.95
wmcodec,2,1089,3,23,bdb,1,1,1,10,0.6250,4.4367,0.9908,16.57
wmcodec,2,1188,0,24,bdb,1,1,1,10,0.6250,4.4525,0.9899,18.46
wmcodec,2,1188,1,25,bdb,1,1,1,11,0.6875,4.3889,0.9879,17.56
wmcodec,2,1188,2,26,bdb,1,1,1,9,0.5625,4.4030,0.9872,16.83
wmcodec,2,1188,3,27,bdb,1,1,1,13,0.8125,4.3969,0.9871,17.32
