model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,8,121,0,0,blind_dist_cb,1,1,1,11,0.6875,4.5225,1.0000,40.63
wavmark,8,121,1,1,blind_dist_cb,1,1,1,13,0.8125,4.4708,1.0000,41.10
wavmark,8,121,2,2,blind_dist_cb,1,1,1,12,0.7500,4.4282,1.0000,41.02
wavmark,8,121,3,3,blind_dist_cb,1,1,1,13,0.8125,4.4796,1.0000,40.89
wavmark,8,237,0,4,blind_dist_cb,1,1,1,12,0.7500,4.5986,0.9999,43.38
wavmark,8,237,1,5,blind_dist_cb,1,1,1,12,0.7500,4.6058,0.9999,43.24
wavmark,8,237,2,6,blind_dist_cb,1,1,1,13,0.8125,4.5989,0.9999,43.79
wavmark,8,237,3,7,blind_dist_cb,1,1,1,11,0.6875,4.5953,0.9999,43.18
wavmark,8,260,0,8,blind_dist_cb,1,1,1,12,0.7500,4.5865,0.9996,43.39
wavmark,8,260,1,9,blind_dist_cb,1,1,1,11,0.6875,4.6037,0.9995,43.51
wavmark,8,260,2,10,blind_dist_cb,1,1,1,12,0.7500,4.5882,0.9990,43.19
wavmark,8,260,3,11,blind_dist_cb,1,1,1,11,0.6875,4.6017,0.9996,43.88
wavmark,8,672,0,12,blind_dist_cb,1,1,1,11,0.6875,4.5865,0.9963,41.95
wavmark,8,672,1,13,blind_dist_cb,1,1,1,13,0.8125,4.5941,0.9981,42.24
wavmark,8,672,2,14,blind_dist_cb,1,1,1,12,0.7500,4.6089,0.9981,42.32
wavmark,8,672,3,15,blind_dist_cb,1,1,1,11,0.6875,4.6049,0.9978,42.15
wavmark,8,908,0,16,blind_dist_cb,1,1,1,11,0.6875,4.5729,0.9992,41.76
wavmark,8,908,1,17,blind_dist_cb,1,1,1,11,0.6875,4.5808,0.9993,42.30
wavmark,8,908,2,18,blind_dist_cb,1,1,1,12,0.7500,4.5844,0.9993,42.25
wavmark,8,908,3,19,blind_dist_cb,1,1,1,11,0.6875,4.5834,0.9993,42.75
wavmark,8,1089,0,20,blind_dist_cb,1,1,1,11,0.6875,4.5971,0.9997,43.29
wavmark,8,1089,1,21,blind_dist_cb,1,1,1,12,0.7500,4.5997,0.9997,43.39
wavmark,8,1089,2,22,blind_dist_cb,1,1,1,11,0.6875,4.5951,0.9996,43.32
wavmark,8,1089,3,23,blind_dist_cb,1,1,1,12,0.7500,4.6022,0.9997,43.03
wavmark,8,1188,0,24,blind_dist_cb,1,1,1,11,0.6875,4.5790,0.9944,42.64
wavmark,8,1188,1,25,blind_dist_cb,1,1,1,12,0.7500,4.5914,0.9950,42.87
wavmark,8,1188,2,26,blind_dist_cb,1,1,1,11,0.6875,4.5778,0.9919,41.77
wavmark,8,1188,3,27,blind_dist_cb,1,1,1,13,0.8125,4.5876,0.9949,42.68
wavmark,8,1221,0,28,blind_dist_cb,1,1,1,13,0.8125,4.6158,0.9997,40.88
wavmark,8,1221,1,29,blind_dist_cb,1,1,1,13,0.8125,4.6218,0.9998,41.48
wavmark,8,1221,2,30,blind_dist_cb,1,1,1,12,0.7500,4.6052,0.9998,41.05
wavmark,8,1221,3,31,blind_dist_cb,1,1,1,12,0.7500,4.6107,0.9998,42.13
wavmark,8,1284,0,32,blind_dist_cb,1,1,1,12,0.7500,4.5937,0.9997,43.33
wavmark,8,1284,1,33,blind_dist_cb,1,1,1,11,0.6875,4.5709,0.9997,43.50
wavmark,8,1284,2,34,blind_dist_cb,1,1,1,11,0.6875,4.5935,0.9997,43.03
wavmark,8,1284,3,35,blind_dist_cb,1,1,1,13,0.8125,4.5944,0.9997,43.42
wavmark,8,1320,0,36,blind_dist_cb,1,1,1,11,0.6875,4.5712,0.9996,43.24
wavmark,8,1320,1,37,blind_dist_cb,1,1,1,11,0.6875,4.5674,0.9997,43.23
